,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2666,002388,新亚制程,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,55.643,3.157,392434.1814,311288.4
2667,002387,黑牛食品,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,466.972,1.347,2088421.471242,502117.598238
2668,002386,天原集团,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,53.665,1.312,550777.44092,550714.1894
2669,002385,大北农,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,17.581,2.219,2312431.656425,1234498.136275
2670,002384,东山精密,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,46.481,3.304,2688331.27818,1366493.6227
2671,002383,合众思壮,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,58.572,3.802,1426249.152,907143.38496
2672,002382,蓝帆医疗,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,57.317,8.267,1161734.25,1142864.87095
2673,002381,双箭股份,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,29.154,1.901,324803.0,176161.15564
2674,002380,科远股份,0.0,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0.0,37.065,1.9849999999999999,409185.761545,244417.937445
2675,002379,宏创控股,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,107.042,3.384,422438.4,272007.035592
2676,002378,章源钨业,0.0,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,278.667,3.923,772603.976496,771830.275216
2677,002377,国创高新,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,105.0,1.5819999999999999,769713.16884,362769.141
2678,002376,新北洋,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,3.923,1198282.3236,1032897.4362
2679,002375,亚厦股份,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,24.926,1.192,901817.643154,842826.930528
2680,002374,丽鹏股份,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,41.6,1.141,365009.826688,301129.10672
2681,002373,千方科技,0.0,0.0,0.0,0.0,0.0,15.11,0.0,0.0,0.0,45.76,3.003,2217562.903025,1268336.302631
2682,002372,伟星新材,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,28.614,7.215,2394963.68475,2119814.403375
2683,002371,北方华创,0.0,0.0,0.0,0.0,0.0,48.59,0.0,0.0,0.0,177.142,6.703,2225443.243548,1744863.736791
2684,002370,亚太药业,0.0,0.0,0.0,0.0,0.0,18.66,0.0,0.0,0.0,49.105,4.129,1001098.654896,761328.0
2685,002369,卓翼科技,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,220.5,2.391,512476.577928,370112.25762
2686,002368,太极股份,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,44.315,4.902,1293023.872044,1247037.086088
2687,002367,康力电梯,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.565,1.689,638122.1496,416510.1272
2688,002366,台海核电,0.0,0.0,0.0,0.0,0.0,24.34,0.0,0.0,0.0,20.803,7.174,2110417.5899,1190311.326304
2689,002365,永安药业,0.0,0.0,0.0,0.0,0.0,18.03,0.0,0.0,0.0,25.394,2.448,531312.5475,428970.946374
2690,002364,中恒电气,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,91.455,2.408,566946.34976,514103.707898
2691,002363,隆基机械,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,50.571,1.308,294599.013108,272956.34802
2692,002362,汉王科技,0.0,0.0,0.0,0.0,0.0,24.61,0.0,0.0,0.0,121.832,6.284,534114.009612,437372.444152
2693,002361,神剑股份,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,33.857,2.099,408870.312504,284423.308002
2694,002360,同德化工,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,25.72,2.371,251742.6018,191690.283591
2695,002359,北讯集团,0.0,0.0,0.0,0.0,0.0,19.58,0.0,0.0,0.0,91.155,3.438,2128721.46608,1386396.225698
2696,002358,森源电气,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,36.458,3.273,1627074.70975,1593244.24
2697,002357,富临运业,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,22.479,2.066,231981.88664,231791.87166
2698,002356,赫美集团,0.0,0.0,0.0,0.0,0.0,26.71,0.0,0.0,0.0,57.589,4.549,829277.22924,733276.240725
2699,002355,兴民智通,0.0,0.0,0.0,0.0,0.0,9.67,0.0,0.0,0.0,80.583,2.36,604163.632173,377283.323652
2700,002354,天神娱乐,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,11.242,1.325,1236637.908,732058.5756
2701,002353,杰瑞股份,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,290.0,2.449,1944443.60376,1358496.5436
2702,002352,顺丰控股,0.0,0.0,0.0,0.0,0.0,48.43,0.0,0.0,0.0,43.241,6.353,21374930.091955,4318967.703519
2703,002351,漫步者,0.0,0.0,0.0,0.0,0.0,7.95,0.0,0.0,0.0,39.75,2.6470000000000002,473319.15,237900.45075
2704,002350,北京科锐,0.0,0.0,0.0,0.0,0.0,8.74,0.0,0.0,0.0,46.763,2.664,338242.37,328630.730674
2705,002349,精华制药,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,38.015,2.844,666587.601966,616035.368182
2706,002348,高乐股份,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,70.275,3.051,387404.8,301991.341851
2707,002347,泰尔股份,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,-29.903,1.955,221979.177628,157580.15104
2708,002346,柘中股份,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,29.136,3.601,759068.140104,672314.215374
2709,002345,潮宏基,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,29.939,2.543,894547.754516,819967.47586
2710,002344,海宁皮城,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,26.348,1.044,777343.497876,770239.996782
2711,002343,慈文传媒,0.0,0.0,0.0,0.0,0.0,33.41,0.0,0.0,0.0,25.899,4.161,1133433.501616,779550.080829
2712,002342,巨力索具,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,-293.889,2.111,507840.0,466120.745625
2713,002341,新纶科技,0.0,0.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,44.299,2.27,1698157.180559,947080.650754
2714,002340,格林美,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,45.375,3.632,2770350.906114,2260629.797448
2715,002339,积成电子,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,46.579,2.056,348420.96,268249.407375
2716,002338,奥普光电,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,85.375,4.1370000000000005,327840.0,327801.8203
2717,002337,赛象科技,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,224.5,2.204,264288.47175,263829.229611
2718,002336,人人乐,0.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,-9.354,2.76,503600.0,427115.75
2719,002335,科华恒盛,0.0,0.0,0.0,0.0,0.0,24.57,0.0,0.0,0.0,15.852,1.949,687270.29553,553192.343613
2720,002334,英威腾,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,23.797,2.862,537241.52952,413394.305048
2721,002333,罗普斯金,0.0,0.0,0.0,0.0,0.0,15.69,0.0,0.0,0.0,-202.452,5.464,788585.0484,760917.49068
2722,002332,仙琚制药,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,40.174,3.537,846580.041384,665919.288804
2723,002331,皖通科技,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,43.499,2.292,392521.979824,311441.099047
2724,002330,得利斯,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,430.0,2.422,323790.0,323753.8155
2725,002329,皇氏集团,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,84.934,1.744,481643.020125,295801.032925
2726,002328,新朋股份,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,31.381,1.222,295297.9,214328.684731
2727,002327,富安娜,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0,19.383,3.117,1013156.293452,580230.778558
2728,002326,永太科技,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,41.818,2.727,756586.31284,495101.75636
2729,002325,洪涛股份,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,43.455,1.655,597647.41042,432487.144438
2730,002324,普利特,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,36.094,2.741,625663.44918,361513.70871
2731,002323,雅百特,0.0,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,17.057,5.245,450420.712224,191841.6495
2732,002322,理工环科,0.0,0.0,0.0,0.0,0.0,14.78,0.0,0.0,0.0,21.114,1.9,588294.766344,423014.605188
2733,002321,华英农业,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0,0.0,65.039,1.5939999999999999,398581.1606,316071.799294
2734,002320,海峡股份,0.0,0.0,0.0,0.0,0.0,27.55,0.0,0.0,0.0,61.222,3.784,1399592.2348,1183301.85177
2735,002319,乐通股份,0.0,0.0,0.0,0.0,0.0,14.86,0.0,0.0,0.0,297.2,6.118,297200.0,297113.861038
2736,002318,久立特材,0.0,0.0,0.0,0.0,0.0,7.33,0.0,0.0,0.0,45.813,2.248,616823.848156,596948.004872
2737,002317,众生药业,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,23.654,2.616,1001787.12348,790604.00901
2738,002316,键桥通讯,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,-172.859,4.949,420638.4,336978.01575
2739,002315,焦点科技,0.0,0.0,0.0,0.0,0.0,19.56,0.0,0.0,0.0,62.833,2.45,459660.0,245952.44736
2740,002314,南山控股,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,16.294,1.776,1040151.771242,408704.30637
2741,002313,日海通讯,0.0,0.0,0.0,0.0,0.0,28.68,0.0,0.0,0.0,86.909,4.5120000000000005,894816.0,894815.8566
2742,002312,三泰控股,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,24.0,2.233,741782.307024,566640.126624
2743,002311,海大集团,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.051,6.002,3948862.635,3853114.05
2744,002310,东方园林,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0,0.0,22.148,4.249,4812904.600296,2912156.745732
2745,002309,中利集团,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,29.792,1.388,1249761.46724,670928.13502
2746,002308,威创股份,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,48.318,2.791,971150.480465,887964.147306
2747,002307,北新路桥,0.0,0.0,0.0,0.0,0.0,6.81,0.0,0.0,0.0,75.667,2.03,611678.582916,607255.06842
2748,002306,*ST云网,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,-182.0,322.124,291200.0,289533.885368
2749,002305,南国置业,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,120.544,1.53,691952.09223,647431.148343
2750,002304,洋河股份,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,29.318,5.897,19440145.2,16024302.7677
2751,002303,美盈森,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,25.864,2.043,900717.03204,900385.57116
2752,002302,西部建设,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,142.9,2.919,1803904.300416,1475062.45745
2753,002301,齐心集团,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,47.879,2.751,676030.47304,674611.97432
2754,002300,太阳电缆,0.0,0.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0,38.895,2.995,401055.3,400499.931154
2755,002299,圣农发展,0.0,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,60.578,3.017,1923673.762384,1413716.8
2756,002298,中电鑫龙,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,34.546,1.37,594846.7577,395242.60009
2757,002297,博云新材,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,-63.0,2.535,386007.021855,325355.668092
2758,002296,辉煌科技,0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,-17.945,1.9580000000000002,272322.59166,229312.369287
2759,002295,精艺股份,0.0,0.0,0.0,0.0,0.0,8.45,0.0,0.0,0.0,35.942,1.845,212460.04,195461.824805
2760,002294,信立泰,0.0,0.0,0.0,0.0,0.0,42.18,0.0,0.0,0.0,30.345,6.825,4412095.488,4412095.488
2761,002293,罗莱生活,0.0,0.0,0.0,0.0,0.0,15.65,0.0,0.0,0.0,25.727,3.2640000000000002,1165501.115055,1094424.32855
2762,002292,奥飞娱乐,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,178.571,3.107,1696449.40625,954093.36625
2763,002291,星期六,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,-7.057,1.6400000000000001,247730.496795,225640.35
2764,002290,中科新材,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,1282.0,2.534,311157.20706,210632.24745
2765,002289,宇顺电子,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,-17.37,4.824,221400.44907,205039.67231
2766,002288,超华科技,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,0.0,148.232,3.179,546874.877728,469807.171084
2767,002287,奇正藏药,0.0,0.0,0.0,0.0,0.0,33.27,0.0,0.0,0.0,44.899,6.913,1350762.0,1350762.0
2768,002286,保龄宝,0.0,0.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0,72.769,2.277,349316.176,310889.675866
2769,002285,世联行,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0,17.184,3.428,1721029.557674,1433152.292936
2770,002284,亚太股份,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,66.273,2.002,537678.324,500073.327018
2771,002283,天润曲轴,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,16.733,1.42,565570.884456,564529.234456
2772,002282,博深工具,0.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,83.933,2.646,551112.785349,241611.607968
2773,002281,光迅科技,0.0,0.0,0.0,0.0,0.0,26.37,0.0,0.0,0.0,49.755,5.376,1704295.083024,1642243.814928
2774,002280,联络互动,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,227.333,2.174,1484816.07835,1179472.274816
2775,002279,久其软件,0.0,0.0,0.0,0.0,0.0,12.29,0.0,0.0,0.0,28.246,3.543,873493.623479,712783.341388
2776,002278,神开股份,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,393.0,4.026,429049.474992,405547.704
2777,002277,友阿股份,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,23.172,1.3559999999999999,718218.8364,718218.8364
2778,002276,万马股份,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,60.417,1.929,750729.59605,679350.570025
2779,002275,桂林三金,0.0,0.0,0.0,0.0,0.0,16.42,0.0,0.0,0.0,20.785,3.54,969108.4,875771.622584
2780,002274,华昌化工,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,78.848,1.703,452055.751968,349116.920136
2781,002273,水晶光电,0.0,0.0,0.0,0.0,0.0,20.28,0.0,0.0,0.0,37.556,4.042,1346790.995472,1246476.47436
2782,002272,川润股份,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,318.954,1.752,210035.2,156556.006144
2783,002271,东方雨虹,0.0,0.0,0.0,0.0,0.0,39.15,0.0,0.0,0.0,27.964,5.382,3452468.209245,2238924.892995
2784,002270,华明装备,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,14.475,2.029,446938.76786,253970.872356
2785,002269,美邦服饰,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,-27.417,2.862,826612.5,826612.5
2786,002268,卫 士 通,0.0,0.0,0.0,0.0,0.0,31.13,0.0,0.0,0.0,147.606,6.199,2609740.055164,2521225.159475
2787,002267,陕天然气,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,22.188,1.477,877427.526105,877427.526105
2788,002266,浙富控股,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,102.5,2.615,811275.13809,669217.53162
2789,002265,西仪股份,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,221.667,4.339,423693.00876,403219.66174
2790,002264,新 华 都,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,0.0,-119.75,3.916,655812.19704,552885.388834
2791,002263,*ST东南,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,-9.867,2.5700000000000003,555994.5896,555988.4328
2792,002262,恩华药业,0.0,0.0,0.0,0.0,0.0,18.64,0.0,0.0,0.0,47.66,7.354,1881050.028504,1648537.486872
2793,002261,拓维信息,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,104.167,1.799,694150.9475,607543.330625
2794,002260,*ST德奥,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,-6.165,-16.886,317179.2,317179.2
2795,002259,升达林业,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,327.778,2.676,443873.67753,426961.85735
2796,002258,利尔化学,0.0,0.0,0.0,0.0,0.0,22.59,0.0,0.0,0.0,29.338,4.746,1184558.67477,1182612.067362
2797,002256,兆新股份,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,56.5,3.684,850850.166144,566310.348
2798,002255,海陆重工,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,46.242,1.629,611488.78593,354968.174154
2799,002254,泰和新材,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,76.25,3.609,745216.992,745021.91766
2800,002253,川大智胜,0.0,0.0,0.0,0.0,0.0,19.07,0.0,0.0,0.0,95.35,3.257,430268.963165,397802.816404
2801,002252,上海莱士,0.0,0.0,0.0,0.0,0.0,19.54,0.0,0.0,0.0,114.941,8.23,9720411.581446,9716439.099446
2802,002251,步 步 高,0.0,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0,85.251,1.952,1248341.209195,1160851.77824
2803,002250,联化科技,0.0,0.0,0.0,0.0,0.0,8.63,0.0,0.0,0.0,39.227,1.405,799053.474328,767060.722363
2804,002249,大洋电机,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,30.556,1.441,1303737.0082,751019.92405
2805,002248,华东数控,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,88.576,5.066,329020.292,329020.292
2806,002247,帝龙文化,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,18.431,1.9540000000000002,1019732.866702,626379.512498
2807,002246,北化股份,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,47.905,2.455,552329.002764,416168.655216
2808,002245,澳洋顺昌,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,0.0,23.756,3.446,847591.859802,785473.834011
2809,002244,滨江集团,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,10.818,1.27,1851309.11455,1608227.81455
2810,002243,通产丽星,0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,62.435,1.748,263858.095188,263858.095188
2811,002242,九阳股份,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,19.078,3.56,1317816.387,1316477.127
2812,002241,歌尔股份,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,18.353,2.689,4049889.727104,3400097.379744
2813,002240,威华股份,0.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,0.0,318.6,4.175,852802.127001,750070.382175
2814,002239,奥特佳,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,30.25,2.157,1136683.468371,1092169.033923
2815,002238,天威视讯,0.0,0.0,0.0,0.0,0.0,8.37,0.0,0.0,0.0,22.026,1.854,516724.6284,516724.6284
2816,002237,恒邦股份,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,26.325,2.173,958651.2,880386.975
2817,002236,大华股份,0.0,0.0,0.0,0.0,0.0,25.87,0.0,0.0,0.0,31.549,6.965,7499082.10831,4402792.997473
2818,002235,安妮股份,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,0.0,-15.751,2.573,577375.43752,462956.079472
2819,002234,民和股份,0.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,0.0,-13.344,5.342,386921.735592,264083.605779
2820,002233,塔牌集团,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,16.451,1.752,1497497.420096,1009334.686264
2821,002232,启明信息,0.0,0.0,0.0,0.0,0.0,9.49,0.0,0.0,0.0,72.888,3.642,387712.483795,381382.378585
2822,002231,奥维通信,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,284.701,3.944,272238.4,220438.67335
2823,002230,科大讯飞,0.0,0.0,0.0,0.0,0.0,37.98,0.0,0.0,0.0,115.091,6.741,7909260.908616,6893768.489958
2824,002229,鸿博股份,0.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,0.0,597.196,3.942,642517.328214,530880.463872
2825,002228,合兴包装,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,29.267,2.215,513417.940172,456076.27468
2826,002227,奥 特 迅,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,234.621,4.373,348323.2946,347226.107502
2827,002226,江南化工,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,60.424,1.224,676948.07598,493875.206998
2828,002225,濮耐股份,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,155.333,1.717,413046.322068,302917.972222
2829,002224,三 力 士,0.0,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.0,32.0,2.96,505394.456064,361290.580224
2830,002223,鱼跃医疗,0.0,0.0,0.0,0.0,0.0,20.91,0.0,0.0,0.0,35.441,3.847,2096179.258539,1788027.2733
2831,002222,福晶科技,0.0,0.0,0.0,0.0,0.0,17.02,0.0,0.0,0.0,53.271,8.996,727605.0,717294.88821
2832,002221,东华能源,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,19.019,2.596,2058928.964352,1876564.458912
2833,002220,天宝食品,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,32.708,1.5550000000000002,429776.37184,305738.761265
2834,002219,恒康医疗,0.0,0.0,0.0,0.0,0.0,11.71,0.0,0.0,0.0,107.728,5.153,2184191.85953,1773801.495725
2835,002218,拓日新能,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,28.615,1.62,459919.262688,452246.539488
2836,002217,合力泰,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,28.632,3.293,3403602.015488,2201088.677248
2837,002216,三全食品,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,89.778,3.233,656622.895184,462307.2192
2838,002215,诺 普 信,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,24.207,3.56,746800.405728,592590.482516
2839,002214,大立科技,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,97.429,3.136,312810.666212,241830.253148
2840,002213,特 尔 佳,0.0,0.0,0.0,0.0,0.0,12.31,0.0,0.0,0.0,250.203,6.945,253586.0,242396.454969
2841,002212,南洋股份,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,35.263,1.932,1536848.9011,860890.17704
2842,002211,宏达新材,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,120.2,3.247,259917.943179,259655.005679
2843,002210,飞马国际,0.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,0.0,64.895,4.849,2038001.515938,1588414.248693
2844,002209,达 意 隆,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,96.805,3.069,195244.05,140953.051
2845,002208,合肥城建,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,36.22,2.723,475348.5,474120.03078
2846,002207,*ST准油,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,191.0,5.448,182731.516792,181283.626012
2847,002206,海 利 得,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,22.923000000000002,2.474,728925.07242,566234.437476
2848,002205,国统股份,0.0,0.0,0.0,0.0,0.0,15.45,0.0,0.0,0.0,112.856,1.953,179454.86781,179454.86781
2849,002204,大连重工,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,415.0,1.227,801518.56328,801518.56328
2850,002203,海亮股份,0.0,0.0,0.0,0.0,0.0,9.39,0.0,0.0,0.0,22.267,2.946,1592166.628107,1387021.286769
2851,002202,金风科技,0.0,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0.0,20.882,2.917,6230468.1816,4913959.314096
2852,002201,九鼎新材,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,-935.0,3.52,310857.08445,292046.843275
2853,002200,云投生态,0.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,-4.511,4.491,182475.69399,139607.030855
2854,002199,东晶电子,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,1039.0,5.572,252936.615157,223935.23362
2855,002198,嘉应制药,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,-24.622,6.974,528825.261616,484867.257888
2856,002197,证通电子,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,127.125,1.891,523914.616116,442018.012338
2857,002196,方正电机,0.0,0.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,28.1,1.5310000000000001,380108.383032,262201.782549
2858,002195,二三四五,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,24.172,3.038,2394382.039848,2280930.886875
2859,002194,*ST凡谷,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,-6.154,2.194,316215.04432,296968.31584
2860,002193,如意集团,0.0,0.0,0.0,0.0,0.0,16.06,0.0,0.0,0.0,59.481,1.653,420315.1733,371249.902738
2861,002192,融捷股份,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,235.822,11.144,852967.341855,625765.37904
2862,002191,劲嘉股份,0.0,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0,19.743,1.919,1264629.887172,1101912.10245
2863,002190,成飞集成,0.0,0.0,0.0,0.0,0.0,23.12,0.0,0.0,0.0,-73.678,4.064,829382.241016,798075.539184
2864,002189,利达光电,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,0.0,148.909,5.815,326355.12,325477.27485
2865,002188,*ST巴士,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,-0.723,-20.18,146039.996856,90861.539054
2866,002187,广百股份,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.0,18.804,1.216,328383.242712,328383.242712
2867,002186,全 聚 德,0.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.0,36.153,3.178,491691.54427,487698.936108
2868,002185,华天科技,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,30.336,2.769,1502434.62552,1501959.43578
